name,userName,ticker,reports,quarters,points,pointsPerEstimate,errorRate,accuracy
Tim P,timkpaine,AMZN,Feb 3,1,31,31,0.30,0.85
Tim P,timkpaine,AAL,Jan 27,1,-2,-2,0.07,0.69
Tim P,timkpaine,CMG,Feb 8,1,-5,-5,0.02,0.46
Tim P,timkpaine,UAA,Feb 15,1,-6,-6,0.04,0.22
Tim P,timkpaine,UAL,Jan 18,1,-11,-11,0.22,0.41
Tim P,timkpaine,LUV,Jan 27,1,42,42,0.09,0.71
Tim P,timkpaine,FDX,Dec 16,1,38,38,0.01,0.75
Tim P,timkpaine,SBUX,Jan 27,1,19,19,0.02,0.67
Tim P,timkpaine,ALK,Jan 27,1,14,14,0.12,0.57
Tim P,timkpaine,A,Feb 15,1,5,5,0.03,0.42
Tim P,timkpaine,LULU,Dec 9,1,-28,-28,0.07,0.05
Tim P,timkpaine,GS,Jan 18,1,7,7,0.25,0.53
Tim P,timkpaine,NYT,Feb 3,1,26,26,0.11,0.73
Analyst_9496005,Analyst_9496005,CX,Feb 10,1,6,6,0.43,0.58
Analyst_9496005,Analyst_9496005,GEF,Dec 8,1,15,15,0.05,0.62
Analyst_9496005,Analyst_9496005,TSLA,Feb 2,1,-5,-5,0.12,0.59
Analyst_9496005,Analyst_9496005,DIS,Feb 8,1,6,6,0.32,0.53
Analyst_9496005,Analyst_9496005,BIDU,Feb 24,1,8,8,0.07,0.53
Analyst_9496005,Analyst_9496005,TRGP,Feb 24,1,7,7,0.47,0.60
Analyst_9496005,Analyst_9496005,DVN,Feb 15,1,8,8,0.24,0.66
Analyst_9496005,Analyst_9496005,JPM,Jan 14,1,5,5,0.20,0.44
Analyst_9496005,Analyst_9496005,SEM,Feb 24,1,2,2,0.17,0.17
Analyst_9496005,Analyst_9496005,MTZ,Feb 24,1,21,21,0.17,0.58
Analyst_9496005,Analyst_9496005,GTLS,Feb 24,1,9,9,0.10,0.61
Analyst_9496005,Analyst_9496005,AAPL,Feb 1,1,7,7,0.21,0.51
Analyst_9496005,Analyst_9496005,AMAT,Feb 16,1,16,16,0.04,0.47
Analyst_9496005,Analyst_9496005,PYPL,Feb 2,1,2,2,0.09,0.32
Analyst_9496005,Analyst_9496005,SQ,Mar 2,1,-8,-8,0.50,0.20
Analyst_9496005,Analyst_9496005,ALLY,Feb 1,1,-11,-11,0.29,0.19
Analyst_9496005,Analyst_9496005,MTG,Jan 20,1,-5,-5,0.04,0.61
Analyst_9496005,Analyst_9496005,SE,Mar 1,1,-9,-9,0.22,0.13
Analyst_9496005,Analyst_9496005,CRWD,Mar 24,1,23,23,0.12,0.60
Analyst_8980496,Analyst_8980496,JPM,Jan 14,1,-10,-10,0.26,0.21
Analyst_8980496,Analyst_8980496,ALLY,Feb 1,1,-15,-15,0.31,0.07
fabianherrera,fabianherrera,CX,Feb 10,1,25,25,0.40,0.82
fabianherrera,fabianherrera,GEF,Dec 8,1,11,11,0.06,0.57
fabianherrera,fabianherrera,TSLA,Feb 2,1,-13,-13,0.19,0.27
fabianherrera,fabianherrera,DIS,Feb 8,1,13,13,0.12,0.74
fabianherrera,fabianherrera,BIDU,Feb 24,1,29,29,0.07,0.67
fabianherrera,fabianherrera,TRGP,Feb 24,1,21,21,0.46,0.71
fabianherrera,fabianherrera,DVN,Feb 15,1,10,10,0.23,0.48
fabianherrera,fabianherrera,JPM,Jan 14,1,8,8,0.17,0.57
fabianherrera,fabianherrera,BIP,Feb 2,1,30,30,0.24,0.60
fabianherrera,fabianherrera,SEM,Feb 24,1,17,17,0.14,0.41
fabianherrera,fabianherrera,MTZ,Feb 24,1,7,7,0.17,0.54
fabianherrera,fabianherrera,GTLS,Feb 24,1,16,16,0.08,0.47
fabianherrera,fabianherrera,AAPL,Feb 1,1,28,28,0.12,0.90
fabianherrera,fabianherrera,AMAT,Feb 16,1,20,20,0.04,0.54
fabianherrera,fabianherrera,PYPL,Feb 2,1,29,29,0.06,0.61
fabianherrera,fabianherrera,SQ,Mar 2,1,18,18,0.40,0.53
fabianherrera,fabianherrera,ALLY,Feb 1,1,4,4,0.29,0.30
fabianherrera,fabianherrera,MTG,Jan 20,1,-7,-7,0.05,0.46
fabianherrera,fabianherrera,SE,Mar 1,1,5,5,0.16,0.42
fabianherrera,fabianherrera,CRWD,Mar 24,1,33,33,0.06,0.73
Analyst_7274424,Analyst_7274424,ALLY,Feb 1,4,-32,-8,0.40,0.04
Analyst_120021,Analyst_120021,ALLY,Feb 1,1,6,6,0.24,0.52
"Dominick Gabriele, CFA",Oppenheimer_65,COF,Jan 25,6,27,4.2,0.37,0.32
"Dominick Gabriele, CFA",Oppenheimer_65,CACC,Jan 31,6,-17,-2.6,0.27,0.24
"Dominick Gabriele, CFA",Oppenheimer_65,AXP,Jan 20,6,28,4.3,0.21,0.35
"Dominick Gabriele, CFA",Oppenheimer_65,SYF,Jan 28,6,14,2.2,0.25,0.36
"Dominick Gabriele, CFA",Oppenheimer_65,ADS,Jan 27,6,49,7.5,0.28,0.40
"Dominick Gabriele, CFA",Oppenheimer_65,JKHY,Feb 8,5,20,3.6,0.05,0.39
"Dominick Gabriele, CFA",Oppenheimer_65,ALLY,Feb 1,5,25,5,0.25,0.47
"Dominick Gabriele, CFA",Oppenheimer_65,BKI,Feb 16,4,-24,-6,0.06,0.31
"Dominick Gabriele, CFA",Oppenheimer_65,ECPG,Feb 23,4,39,8.7,0.24,0.48
"Dominick Gabriele, CFA",Oppenheimer_65,NAVI,Jan 25,4,53,13.3,0.18,0.59
"Dominick Gabriele, CFA",Oppenheimer_65,PRAA,Feb 28,4,-21,-4.7,0.34,0.28
"Dominick Gabriele, CFA",Oppenheimer_65,SLM,Jan 19,3,39,13,0.17,0.57
"Dominick Gabriele, CFA",Oppenheimer_65,DFS,Jan 26,3,-12,-3.4,0.47,0.34
"Dominick Gabriele, CFA",Oppenheimer_65,MA,Feb 3,3,-19,-6.3,0.11,0.30
"Dominick Gabriele, CFA",Oppenheimer_65,V,Feb 3,3,16,5.3,0.06,0.28
"Dominick Gabriele, CFA",Oppenheimer_65,GPN,Feb 16,3,20,6.7,0.04,0.57
"Dominick Gabriele, CFA",Oppenheimer_65,FISV,Feb 9,3,10,3.3,0.03,0.56
"Dominick Gabriele, CFA",Oppenheimer_65,FIS,Feb 8,3,42,14,0.03,0.66
"Dominick Gabriele, CFA",Oppenheimer_65,PYPL,Feb 2,2,-19,-9.5,0.09,0.33
"Dominick Gabriele, CFA",Oppenheimer_65,SQ,Mar 2,1,-16,-10.7,0.57,0.18
OpusPgladiator,OpusPgladiator,EXAS,Feb 24,13,184,14.2,0.19,0.54
OpusPgladiator,OpusPgladiator,AAPL,Feb 1,13,269,20.7,0.07,0.59
OpusPgladiator,OpusPgladiator,AMD,Feb 1,11,104,9.5,0.08,0.60
OpusPgladiator,OpusPgladiator,JJSF,Jan 24,10,134,13.4,0.22,0.56
OpusPgladiator,OpusPgladiator,BAC,Jan 18,10,81,8.1,0.08,0.45
OpusPgladiator,OpusPgladiator,GERN,Mar 18,8,59,7.4,0.42,0.51
OpusPgladiator,OpusPgladiator,DIS,Feb 8,8,119,14.9,0.24,0.60
OpusPgladiator,OpusPgladiator,AMRN,Mar 1,6,35,5.8,0.38,0.61
OpusPgladiator,OpusPgladiator,VZ,Jan 25,4,32,8,0.02,0.48
OpusPgladiator,OpusPgladiator,MSGS,Feb 4,4,-5,-1.3,0.48,0.40
OpusPgladiator,OpusPgladiator,ROKU,Feb 24,3,-8,-2.7,0.48,0.17
OpusPgladiator,OpusPgladiator,PTON,Feb 9,3,-7,-2.3,0.34,0.46
OpusPgladiator,OpusPgladiator,SBGI,Feb 23,3,2,0.7,0.26,0.35
OpusPgladiator,OpusPgladiator,AMCX,Feb 24,3,5,1.7,0.25,0.42
OpusPgladiator,OpusPgladiator,CNK,Feb 25,3,-11,-3.7,0.50,0.34
OpusPgladiator,OpusPgladiator,IAC,Feb 2,3,1,0.3,0.64,0.42
OpusPgladiator,OpusPgladiator,CMCSA,Jan 27,3,62,20.7,0.09,0.50
OpusPgladiator,OpusPgladiator,IPG,Feb 11,2,11,5.5,0.15,0.31
OpusPgladiator,OpusPgladiator,WWE,Feb 10,2,-1,-0.5,0.34,0.50
OpusPgladiator,OpusPgladiator,DISCA,Mar 1,2,25,12.5,0.09,0.40
OpusPgladiator,OpusPgladiator,AMC,Mar 3,2,-38,-19,0.64,0.12
OpusPgladiator,OpusPgladiator,IMAX,Feb 24,2,13,6.5,0.35,0.56
OpusPgladiator,OpusPgladiator,NFLX,Jan 18,2,12,6,0.12,0.54
OpusPgladiator,OpusPgladiator,TME,Mar 21,2,46,23,0.05,0.81
OpusPgladiator,OpusPgladiator,QCOM,Feb 2,2,-31,-15.5,0.15,0.09
OpusPgladiator,OpusPgladiator,F,Jan 27,2,8,4,0.46,0.42
OpusPgladiator,OpusPgladiator,ADBE,Dec 16,2,35,17.5,0.03,0.49
OpusPgladiator,OpusPgladiator,TMUS,Feb 10,2,4,2,0.22,0.32
OpusPgladiator,OpusPgladiator,SIRI,Feb 1,2,22,11,0.08,0.20
OpusPgladiator,OpusPgladiator,DSX,Feb 24,1,-5,-5,0.23,0.67
Serge Belanger,Needham_23,OMER,Mar 3,24,189,7.9,0.24,0.62
Serge Belanger,Needham_23,AMPH,Mar 14,21,239,11.4,0.23,0.54
Serge Belanger,Needham_23,COLL,Mar 10,21,135,6.4,0.35,0.50
Serge Belanger,Needham_23,BCRX,Feb 23,20,137,6.9,0.37,0.49
Serge Belanger,Needham_23,PCRX,Feb 24,17,257,15.1,0.25,0.55
Serge Belanger,Needham_23,RVNC,Mar 2,15,31,2.1,0.44,0.38
Serge Belanger,Needham_23,ZGNX,Mar 10,9,-9,-1,0.37,0.25
Serge Belanger,Needham_23,ZYNE,Mar 14,8,24,3,0.10,0.66
Serge Belanger,Needham_23,AERI,Mar 1,2,-4,-2,0.06,0.46
Serge Belanger,Needham_23,XENE,Mar 9,1,-13,-13,0.34,0.09
kidcharlemagne,kidcharlemagne,AMPH,Mar 14,5,124,24.8,0.11,0.68
kidcharlemagne,kidcharlemagne,AMZN,Feb 3,1,-6,-6,0.16,0.58
kidcharlemagne,kidcharlemagne,TEVA,Feb 10,1,-5,-5,0.08,0.64
kidcharlemagne,kidcharlemagne,PLTR,Feb 15,1,-17,-17,0.53,0.19
"Salvator Tiano, CFA",GHS_47,BERY,Feb 4,2,18,9,0.06,0.48
"Salvator Tiano, CFA",GHS_47,SON,Feb 10,2,36,18,0.03,0.68
"Salvator Tiano, CFA",GHS_47,SEE,Feb 10,2,28,14,0.03,0.44
"Salvator Tiano, CFA",GHS_47,SLGN,Feb 1,2,53,26.5,0.02,0.85
"Salvator Tiano, CFA",GHS_47,ATR,Feb 16,2,10,5,0.05,0.46
"Salvator Tiano, CFA",GHS_47,OI,Feb 8,2,24,12,0.07,0.41
"Salvator Tiano, CFA",GHS_47,CCK,Feb 9,2,-3,-1.5,0.09,0.35
"Salvator Tiano, CFA",GHS_47,BLL,Feb 3,2,18,9,0.04,0.34
"Salvator Tiano, CFA",GHS_47,AMCR,Feb 15,1,11,11,0.02,0.89
doitsunowashi,doitsunowashi,OI,Feb 8,1,-6,-6,0.07,0.42
doitsunowashi,doitsunowashi,PTON,Feb 9,1,10,10,0.45,0.38
doitsunowashi,doitsunowashi,NIO,Mar 8,1,9,9,0.23,0.61
doitsunowashi,doitsunowashi,OI,Feb 8,1,-6,-6,0.07,0.42
doitsunowashi,doitsunowashi,PTON,Feb 9,1,10,10,0.45,0.38
doitsunowashi,doitsunowashi,NIO,Mar 8,1,9,9,0.23,0.61
AV4595,AV4595,PRFT,Mar 1,8,-47,-5.9,0.09,0.21
AV4595,AV4595,TYL,Feb 16,8,-59,-7.4,0.03,0.22
AV4595,AV4595,WNS,Jan 20,8,-81,-10.1,0.11,0.17
AV4595,AV4595,NDLS,Feb 24,8,-74,-9.3,0.40,0.25
AV4595,AV4595,MDRX,Feb 17,7,-102,-13.6,0.16,0.23
AV4595,AV4595,MMS,Feb 10,7,-80,-11.4,0.08,0.18
AV4595,AV4595,KRUS,Jan 11,7,-265,-37.9,0.85,0.02
AV4595,AV4595,MANT,Feb 23,4,-16,-4,0.05,0.27
AV4595,AV4595,OSTK,Mar 18,4,-105,-26.3,0.34,0.02
AV4595,AV4595,W,Feb 24,3,-35,-11.7,0.33,0.21
AV4595,AV4595,HPE,Feb 24,3,-21,-6,0.05,0.25
AV4595,AV4595,GRUB,Dec 10,3,-18,-6,0.09,0.31
AV4595,AV4595,CACI,Feb 2,3,11,3.7,0.19,0.42
AV4595,AV4595,DRI,Dec 17,3,-91,-30.3,0.37,0.04
AV4595,AV4595,PLCE,Mar 8,3,-62,-20.7,0.06,0.04
AV4595,AV4595,DGX,Feb 3,3,-31,-10.3,0.02,0.09
AV4595,AV4595,IVAC,Feb 2,3,-44,-12.6,0.47,0.20
AV4595,AV4595,BRKR,Feb 14,3,9,3,0.12,0.30
AV4595,AV4595,CHS,Mar 2,3,34,11.3,0.16,0.51
AV4595,AV4595,NTNX,Mar 3,3,-97,-32.3,0.23,0.05
AV4595,AV4595,EAT,Feb 2,3,-118,-39.3,0.20,0.02
AV4595,AV4595,STX,Jan 27,3,-43,-14.3,0.11,0.17
AV4595,AV4595,WDC,Jan 27,3,-71,-23.7,0.11,0.09
AV4595,AV4595,AAPL,Feb 1,3,21,6,0.09,0.43
AV4595,AV4595,PANW,Mar 1,3,-1,-0.3,0.04,0.19
AV4595,AV4595,DHT,Feb 9,2,-26,-13,0.29,0.11
AV4595,AV4595,RRGB,Mar 1,2,-56,-22.4,0.44,0.03
AV4595,AV4595,TXRH,Feb 22,2,-64,-32,0.26,0.01
AV4595,AV4595,CAKE,Feb 23,2,-75,-37.5,0.50,0.03
AV4595,AV4595,BJRI,Feb 24,2,-86,-43,0.57,0.01
Analyst_2206610,Analyst_2206610,DKS,Mar 8,3,52,17.3,0.06,0.49
Analyst_2206610,Analyst_2206610,TXRH,Feb 22,2,-28,-14,0.24,0.21
Analyst_2206610,Analyst_2206610,LOW,Feb 23,2,-1,-0.5,0.04,0.50
Analyst_2206610,Analyst_2206610,SHAK,Feb 28,2,49,24.5,0.05,0.52
Analyst_2206610,Analyst_2206610,SFM,Feb 24,2,3,1.5,0.06,0.69
Analyst_2206610,Analyst_2206610,ANF,Mar 2,1,42,42,0.00,0.89
Analyst_2206610,Analyst_2206610,AAP,Feb 22,1,23,23,0.06,0.66
Analyst_2206610,Analyst_2206610,ORLY,Feb 9,1,20,20,0.02,0.55
Analyst_2206610,Analyst_2206610,TJX,Mar 2,1,21,21,0.11,0.68
Analyst_2206610,Analyst_2206610,FL,Feb 25,1,23,23,0.07,0.78
Analyst_2206610,Analyst_2206610,GPS,Mar 3,1,7,7,0.06,0.44
Analyst_2206610,Analyst_2206610,FIVE,Mar 23,1,27,27,0.37,0.78
Analyst_2206610,Analyst_2206610,AMZN,Feb 3,1,-8,-8,0.22,0.33
Analyst_2206610,Analyst_2206610,KSS,Feb 24,1,-6,-6,0.10,0.55
Analyst_2206610,Analyst_2206610,BIG,Mar 4,1,22,22,0.12,0.56
Analyst_2206610,Analyst_2206610,BURL,Mar 3,1,7,7,0.05,0.57
Analyst_2206610,Analyst_2206610,ALK,Jan 27,1,44,44,0.01,0.73
Analyst_2206610,Analyst_2206610,LUV,Jan 27,1,21,21,0.02,0.67
Analyst_2206610,Analyst_2206610,CAR,Feb 23,1,-9,-9,0.54,0.05
Analyst_2206610,Analyst_2206610,PBPB,Feb 15,1,7,7,0.50,0.41
Analyst_2206610,Analyst_2206610,FLWS,Feb 3,1,-14,-14,0.30,0.27
Analyst_2206610,Analyst_2206610,WW,Mar 1,1,23,23,0.05,0.66
Analyst_2206610,Analyst_2206610,CMG,Feb 8,1,21,21,0.04,0.70
Analyst_2206610,Analyst_2206610,NDLS,Feb 24,1,2,2,0.52,0.32
Analyst_2206610,Analyst_2206610,LOCO,Mar 10,1,-9,-9,0.09,0.36
T. Michael Walkley,Canaccord_166,QRVO,Feb 2,11,-179,-16.3,0.20,0.05
T. Michael Walkley,Canaccord_166,QCOM,Feb 2,11,70,6.4,0.07,0.48
T. Michael Walkley,Canaccord_166,SWIR,Feb 22,11,22,2,0.30,0.49
T. Michael Walkley,Canaccord_166,CAMP,Dec 21,11,74,6.7,0.30,0.45
T. Michael Walkley,Canaccord_166,SWKS,Jan 27,11,-131,-11.9,0.15,0.07
T. Michael Walkley,Canaccord_166,BB,Dec 16,11,102,9.3,0.38,0.59
T. Michael Walkley,Canaccord_166,CEVA,Feb 2,11,141,12.8,0.26,0.43
T. Michael Walkley,Canaccord_166,AAPL,Feb 1,10,161,15.3,0.08,0.62
T. Michael Walkley,Canaccord_166,DGII,Feb 3,9,21,2.2,0.11,0.28
T. Michael Walkley,Canaccord_166,NOK,Feb 3,9,39,4.1,0.30,0.27
T. Michael Walkley,Canaccord_166,MIXT,Feb 3,7,121,16.1,0.18,0.63
T. Michael Walkley,Canaccord_166,OKTA,Mar 10,6,-59,-9.8,0.53,0.18
T. Michael Walkley,Canaccord_166,EVBG,Feb 22,6,63,10.5,0.41,0.38
T. Michael Walkley,Canaccord_166,TWLO,Feb 15,6,-51,-8.5,0.51,0.23
T. Michael Walkley,Canaccord_166,SAIL,Feb 24,6,-34,-5.7,0.55,0.30
T. Michael Walkley,Canaccord_166,BAND,Feb 24,6,48,8,0.47,0.50
T. Michael Walkley,Canaccord_166,ERIC,Jan 25,5,79,14.4,0.21,0.69
T. Michael Walkley,Canaccord_166,ZS,Feb 24,4,-31,-7.8,0.20,0.25
T. Michael Walkley,Canaccord_166,CRWD,Mar 24,4,-38,-9.5,0.24,0.35
T. Michael Walkley,Canaccord_166,AVGO,Dec 9,3,-134,-44.7,0.13,0.00
T. Michael Walkley,Canaccord_166,TENB,Feb 8,1,-11,-11,0.45,0.11
"Suji Desilva, CFA",Roth_23,INTC,Jan 26,21,56,2.7,0.09,0.46
"Suji Desilva, CFA",Roth_23,SLAB,Feb 2,21,-73,-3.5,0.13,0.28
"Suji Desilva, CFA",Roth_23,SIMO,Jan 26,21,435,20.7,0.05,0.68
"Suji Desilva, CFA",Roth_23,RMBS,Jan 31,21,190,9,0.28,0.45
"Suji Desilva, CFA",Roth_23,CEVA,Feb 2,21,216,10.3,0.21,0.50
"Suji Desilva, CFA",Roth_23,AMBA,Mar 3,21,26,1.2,0.23,0.44
"Suji Desilva, CFA",Roth_23,KN,Feb 10,21,125,6,0.10,0.47
"Suji Desilva, CFA",Roth_23,HIMX,Feb 17,18,83,4.5,0.23,0.47
"Suji Desilva, CFA",Roth_23,MXL,Feb 9,16,208,13,0.03,0.62
"Suji Desilva, CFA",Roth_23,PXLW,Feb 10,16,81,5.1,0.21,0.62
"Suji Desilva, CFA",Roth_23,WATT,Mar 10,7,74,10.6,0.32,0.48
"Suji Desilva, CFA",Roth_23,SITM,Feb 9,1,6,6,0.17,0.28
Andrew Uerkwitz,Oppenheimer_17,GPRO,Feb 3,26,174,6.7,0.24,0.53
Andrew Uerkwitz,Oppenheimer_17,SYNA,Feb 10,22,-21,-1,0.11,0.37
Andrew Uerkwitz,Oppenheimer_17,AAPL,Feb 1,19,71,3.6,0.08,0.44
Andrew Uerkwitz,Oppenheimer_17,EA,Feb 1,16,-135,-8.4,0.24,0.24
Andrew Uerkwitz,Oppenheimer_17,GLW,Feb 1,15,62,4,0.06,0.34
Andrew Uerkwitz,Oppenheimer_17,AMBA,Mar 3,13,57,4.4,0.26,0.35
Andrew Uerkwitz,Oppenheimer_17,GRMN,Feb 23,12,62,5.2,0.09,0.37
Andrew Uerkwitz,Oppenheimer_17,CEVA,Feb 2,9,73,7.7,0.43,0.52
Andrew Uerkwitz,Oppenheimer_17,AXON,Mar 1,9,-12,-1.3,0.53,0.29
Andrew Uerkwitz,Oppenheimer_17,WATT,Mar 10,9,47,5.2,0.43,0.48
Andrew Uerkwitz,Oppenheimer_17,TTWO,Feb 9,8,-67,-8.4,0.38,0.22
Andrew Uerkwitz,Oppenheimer_17,WOLF,Jan 25,7,7,1,0.15,0.23
Andrew Uerkwitz,Oppenheimer_17,ATVI,Feb 10,7,-94,-12.5,0.25,0.19
Andrew Uerkwitz,Oppenheimer_17,BB,Dec 16,6,52,8.7,0.53,0.60
Andrew Uerkwitz,Oppenheimer_17,OLED,Feb 24,5,64,11.6,0.37,0.43
Andrew Uerkwitz,Oppenheimer_17,TYL,Feb 16,4,-47,-10.4,0.11,0.23
Andrew Uerkwitz,Oppenheimer_17,ZNGA,Feb 9,3,-100,-28.6,0.96,0.01
Andrew Uerkwitz,Oppenheimer_17,HIMX,Feb 17,3,46,13.1,0.33,0.58
Andrew Uerkwitz,Oppenheimer_17,EVBG,Feb 22,3,-14,-4,0.05,0.23
TH312556,TH312556,CFX,Feb 3,24,146,6.1,0.07,0.44
TH312556,TH312556,CGNX,Feb 17,24,102,4.3,0.11,0.52
TH312556,TH312556,GNRC,Feb 15,24,258,10.8,0.07,0.46
TH312556,TH312556,ITW,Jan 26,24,75,3.1,0.05,0.37
TH312556,TH312556,LECO,Feb 17,24,284,11.8,0.06,0.60
TH312556,TH312556,FAST,Jan 19,23,-217,-9.4,0.05,0.24
TH312556,TH312556,IPGP,Feb 15,23,247,10.7,0.08,0.55
TH312556,TH312556,SNA,Feb 3,23,131,5.7,0.05,0.45
TH312556,TH312556,GTLS,Feb 24,23,54,2.3,0.19,0.48
TH312556,TH312556,TTC,Dec 15,20,12,0.6,0.09,0.33
TH312556,TH312556,COHR,Feb 9,20,154,7.7,0.09,0.57
TH312556,TH312556,TRMB,Feb 9,18,124,6.9,0.08,0.41
TH312556,TH312556,SWK,Jan 27,17,79,4.6,0.08,0.46
TH312556,TH312556,PRLB,Feb 10,12,114,9.5,0.08,0.51
TH312556,TH312556,GWW,Feb 3,10,-28,-2.8,0.06,0.28
TH312556,TH312556,MSM,Jan 12,10,88,8.8,0.06,0.56
TH312556,TH312556,WCC,Feb 3,10,-34,-3.4,0.13,0.42
TH312556,TH312556,ENS,Feb 9,3,24,8,0.03,0.46
TH312556,TH312556,BLDP,Mar 9,3,27,9,0.28,0.64
TH312556,TH312556,BE,Feb 9,3,22,7.3,0.45,0.51
TH312556,TH312556,PLUG,Mar 10,3,-16,-5.3,0.31,0.59
TH312556,TH312556,LASR,Feb 23,1,2,1.3,0.13,0.16
MarkL79,MarkL79,ENPH,Mar 1,6,-23,-3.8,0.14,0.24
MarkL79,MarkL79,IIVI,Jan 25,6,46,7.7,0.09,0.63
MarkL79,MarkL79,DDD,Mar 2,6,60,10,0.29,0.50
MarkL79,MarkL79,SSYS,Mar 2,6,115,19.2,0.35,0.70
MarkL79,MarkL79,AMD,Feb 1,6,96,16,0.08,0.57
MarkL79,MarkL79,FSLR,Feb 24,6,23,3.8,0.32,0.41
MarkL79,MarkL79,PTC,Jan 19,6,77,12.8,0.16,0.42
MarkL79,MarkL79,DIS,Feb 8,6,16,2.7,0.42,0.45
MarkL79,MarkL79,BLDP,Mar 9,6,-9,-1.5,0.29,0.43
MarkL79,MarkL79,JKS,Mar 1,6,95,15.8,0.30,0.59
MarkL79,MarkL79,NOK,Feb 3,6,47,7.8,0.17,0.57
MarkL79,MarkL79,ZUO,Mar 24,6,38,6.3,0.47,0.33
MarkL79,MarkL79,TSLA,Feb 2,5,47,9.4,0.15,0.60
MarkL79,MarkL79,IBM,Jan 24,5,25,5,0.03,0.55
MarkL79,MarkL79,INTC,Jan 26,5,61,12.2,0.10,0.62
MarkL79,MarkL79,ZM,Mar 9,4,41,10.3,0.11,0.59
MarkL79,MarkL79,SHOP,Feb 16,4,20,5,0.29,0.56
MarkL79,MarkL79,FLR,Feb 25,4,60,15,0.38,0.78
MarkL79,MarkL79,DASH,Feb 24,4,70,17.5,0.42,0.62
MarkL79,MarkL79,AAPL,Feb 1,4,57,14.3,0.08,0.73
MarkL79,MarkL79,CSIQ,Mar 23,4,16,4,0.32,0.43
MarkL79,MarkL79,NIO,Mar 8,4,3,0.8,0.33,0.55
MarkL79,MarkL79,LYFT,Feb 15,4,42,10.5,0.39,0.55
MarkL79,MarkL79,UBER,Feb 9,4,48,12,0.41,0.70
MarkL79,MarkL79,RBLX,Feb 24,3,34,11.3,0.62,0.54
MarkL79,MarkL79,AMZN,Feb 3,3,49,16.3,0.25,0.59
MarkL79,MarkL79,NFLX,Jan 18,3,51,17,0.07,0.80
MarkL79,MarkL79,SPWR,Feb 16,3,37,12.3,0.17,0.70
MarkL79,MarkL79,SEDG,Feb 16,3,18,6,0.06,0.54
MarkL79,MarkL79,BYND,Mar 3,3,-17,-5.7,0.38,0.26
Analyst_9897346,Analyst_9897346,BLDP,Mar 9,4,-16,-4,0.38,0.13
Analyst_9834049,Analyst_9834049,BLDP,Mar 9,1,20,20,0.22,0.55
Analyst_9834049,Analyst_9834049,HMC,Feb 4,1,-14,-14,0.34,0.06
BayStBull,BayStBull,BB,Dec 16,10,-139,-13.9,0.53,0.11
BayStBull,BayStBull,CRWD,Mar 24,8,-101,-11.9,0.45,0.14
