name,userName,ticker,quarter,report,published,eps,revenue
new_options,new_options,AGEN,Q1 2022,"May 12, 2022 BMO","Oct 30, 2021",-0.1,30
new_options,new_options,CSCO,Q3 2022,"May 18, 2022 AMC","Nov 11, 2021",0.89,"13,300"
new_options,new_options,BBY,Q1 2023,"May 26, 2022 BMO","Nov 11, 2021",2,"10,220"
new_options,new_options,HRL,Q2 2022,"May 26, 2022 BMO","Nov 30, 2021",0.52,"2,971"
new_options,new_options,SPLK,Q1 2023,"May 26, 2022 AMC","Nov 14, 2021",-0.79,611.83
new_options,new_options,COST,Q3 2022,"May 26, 2022 AMC","Nov 14, 2021",2.92,"48,650"
new_options,new_options,DOCU,Q1 2023,"Jun 9, 2022 AMC","Nov 14, 2021",0.53,609.68
new_options,new_options,STZ,Q1 2023,"Jun 30, 2022 BMO","Nov 18, 2021",2.86,"2,162"
new_options,new_options,MU,Q3 2022,"Jun 30, 2022 AMC","Nov 16, 2021",2.14,"8,006"
new_options,new_options,JPM,Q2 2022,"Jul 14, 2022 BMO","Nov 18, 2021",3.2,"30,840"
new_options,new_options,NFLX,Q2 2022,"Jul 18, 2022 AMC","Nov 30, 2021",3.69,"8,416"
new_options,new_options,GS,Q2 2022,"Jul 19, 2022 BMO","Nov 18, 2021",10.5,"12,450"
new_options,new_options,MS,Q2 2022,"Jul 20, 2022 BMO","Oct 10, 2021 59 days ago",1.75,"15,000"
new_options,new_options,HAL,Q2 2022,"Jul 25, 2022 BMO","Oct 17, 2021 52 days ago",0.42,"4,450"
new_options,new_options,BMY,Q2 2022,"Jul 27, 2022 BMO","Oct 25, 2021",2.12,"12,450"
new_options,new_options,DRQ,Q2 2022,"Jul 28, 2022 BMO","Oct 4, 2021 65 days ago",-0.06,96
new_options,new_options,LEA,Q2 2022,"Jul 28, 2022 BMO","Dec 2, 2021",3.67,"5,515"
new_options,new_options,SNAP,Q2 2022,"Aug 10, 2022 AMC","Oct 17, 2021 52 days ago",0.14,"1,450"
new_options,new_options,AGEN,Q2 2022,"Aug 11, 2022 BMO","Oct 30, 2021",-0.1,20
"Martin Yang, CFA",Oppenheimer_72,GLW,Q4 2021,"Feb 1, 2022 BMO","Oct 27, 2021",0.52,3.6
"Martin Yang, CFA",Oppenheimer_72,EA,Q3 2022,"Feb 1, 2022 AMC","Nov 4, 2021",3.15,2.63
"Martin Yang, CFA",Oppenheimer_72,AAPL,Q1 2022,"Feb 1, 2022 AMC","Oct 29, 2021",1.86,118.35
"Martin Yang, CFA",Oppenheimer_72,CEVA,Q4 2021,"Feb 2, 2022 BMO","Nov 10, 2021",0.2,
"Martin Yang, CFA",Oppenheimer_72,SONY,Q3 2021,"Feb 2, 2022 BMO","Oct 29, 2021",165.67,
"Martin Yang, CFA",Oppenheimer_72,GPRO,Q4 2021,"Feb 3, 2022 AMC","Nov 5, 2021",0.32,381.9
"Martin Yang, CFA",Oppenheimer_72,TTWO,Q3 2022,"Feb 9, 2022 AMC","Nov 4, 2021",0.98,
"Martin Yang, CFA",Oppenheimer_72,ZNGA,Q4 2021,"Feb 9, 2022 AMC","Nov 9, 2021",-0.06,
"Martin Yang, CFA",Oppenheimer_72,ATVI,Q4 2021,"Feb 10, 2022 AMC","Nov 3, 2021",1.3,
"Martin Yang, CFA",Oppenheimer_72,SYNA,Q2 2022,"Feb 10, 2022 AMC","Nov 5, 2021",3.12,405.27
"Martin Yang, CFA",Oppenheimer_72,OLED,Q4 2021,"Feb 24, 2022 AMC","Nov 5, 2021",0.89,
"Martin Yang, CFA",Oppenheimer_72,AMBA,Q4 2022,"Mar 3, 2022 AMC","Dec 1, 2021",0.43,90.32
"Martin Yang, CFA",Oppenheimer_72,SONY,Q4 2021,"Apr 29, 2022 BMO","Oct 29, 2021",98.71,
"Martin Yang, CFA",Oppenheimer_72,AAPL,Q2 2022,"May 3, 2022 AMC","Oct 29, 2021",1.33,89.96
"Martin Yang, CFA",Oppenheimer_72,ZNGA,Q1 2022,"May 4, 2022 AMC","Nov 9, 2021",0.01,
"Martin Yang, CFA",Oppenheimer_72,GPRO,Q1 2022,"May 5, 2022 AMC","Nov 5, 2021",0.09,234.8
"Martin Yang, CFA",Oppenheimer_72,EA,Q4 2022,"May 10, 2022 AMC","Nov 4, 2021",1.46,1.81
"Martin Yang, CFA",Oppenheimer_72,SYNA,Q3 2022,"May 12, 2022 AMC","Nov 5, 2021",2.63,377.26
"Martin Yang, CFA",Oppenheimer_72,TTWO,Q4 2022,"May 18, 2022 AMC","Nov 4, 2021",0.69,
"Martin Yang, CFA",Oppenheimer_72,AMBA,Q1 2023,"Jun 7, 2022 AMC","Dec 1, 2021",0.35,89.42
"Martin Yang, CFA",Oppenheimer_72,AAPL,Q3 2022,"Aug 2, 2022 AMC","Oct 29, 2021",1.16,79.34
"Martin Yang, CFA",Oppenheimer_72,ZNGA,Q2 2022,"Aug 3, 2022 AMC","Nov 9, 2021",0.01,
"Martin Yang, CFA",Oppenheimer_72,GPRO,Q2 2022,"Aug 4, 2022 AMC","Nov 5, 2021",0.17,285.2
"Martin Yang, CFA",Oppenheimer_72,SYNA,Q4 2022,"Aug 11, 2022 AMC","Nov 5, 2021",2.62,383.62
"Martin Yang, CFA",Oppenheimer_72,AMBA,Q2 2023,"Sep 1, 2022 AMC","Dec 1, 2021",0.4,94.79
"Martin Yang, CFA",Oppenheimer_72,ZNGA,Q3 2022,"Nov 2, 2022 AMC","Nov 9, 2021",0.01,
"Martin Yang, CFA",Oppenheimer_72,AAPL,Q4 2022,"Nov 3, 2022 AMC","Oct 29, 2021",1.42,94.74
"Martin Yang, CFA",Oppenheimer_72,GPRO,Q3 2022,"Nov 3, 2022 AMC","Nov 5, 2021",0.31,361.1
"Martin Yang, CFA",Oppenheimer_72,AMBA,Q3 2023,"Dec 1, 2022 AMC","Dec 1, 2021",0.54,108.06
"Martin Yang, CFA",Oppenheimer_72,GPRO,Q4 2022,"Feb 2, 2023 AMC","Nov 5, 2021",0.47,470.4
"Martin Yang, CFA",Oppenheimer_72,ZNGA,Q4 2022,"Feb 8, 2023 AMC","Nov 9, 2021",0.01,
"Martin Yang, CFA",Oppenheimer_72,AMBA,Q4 2023,"Mar 2, 2023 AMC","Dec 1, 2021",0.37,97.25
Analyst_8776243,Analyst_8776243,ORCL,Q2 2022,"Dec 9, 2021 AMC","Aug 13, 2021 116 days ago",1.12,"10,621"
Analyst_8776243,Analyst_8776243,WDFC,Q1 2022,"Jan 12, 2022 AMC","Oct 14, 2021 54 days ago",1.59,131.29
Analyst_8776243,Analyst_8776243,VZ,Q4 2021,"Jan 25, 2022 BMO","Oct 14, 2021 54 days ago",1.34,"35,297"
Analyst_8776243,Analyst_8776243,IIVI,Q2 2022,"Jan 25, 2022 BMO","Nov 14, 2021",0.96,825.46
Analyst_8776243,Analyst_8776243,ABT,Q4 2021,"Jan 26, 2022 BMO","Aug 13, 2021 116 days ago",1.16,"9,843"
Analyst_8776243,Analyst_8776243,INTC,Q4 2021,"Jan 26, 2022 AMC","Sep 30, 2021 68 days ago",1.15,"18,987"
Analyst_8776243,Analyst_8776243,URI,Q4 2021,"Jan 26, 2022 AMC","Nov 4, 2021",6.75,"2,785"
Analyst_8776243,Analyst_8776243,SWK,Q4 2021,"Jan 27, 2022 BMO","Nov 1, 2021",2.34,"4,476"
Analyst_8776243,Analyst_8776243,DOW,Q4 2021,"Jan 27, 2022 BMO","Oct 21, 2021 47 days ago",2.05,"13,453"
Analyst_8776243,Analyst_8776243,MSFT,Q2 2022,"Jan 27, 2022 AMC","Nov 4, 2021",2.4,"50,505"
Analyst_8776243,Analyst_8776243,SYF,Q4 2021,"Jan 28, 2022 BMO","Oct 19, 2021 49 days ago",1.65,"2,762"
Analyst_8776243,Analyst_8776243,CVX,Q4 2021,"Jan 28, 2022 BMO","Nov 4, 2021",2.65,"41,826"
Analyst_8776243,Analyst_8776243,ABBV,Q4 2021,"Jan 28, 2022 BMO","Oct 1, 2021 67 days ago",3.4,"16,001"
Analyst_8776243,Analyst_8776243,PFE,Q4 2021,"Feb 1, 2022 BMO","Oct 5, 2021 63 days ago",1.15,"23,687"
Analyst_8776243,Analyst_8776243,GLW,Q4 2021,"Feb 1, 2022 BMO","Aug 13, 2021 116 days ago",0.63,"3,660"
Analyst_8776243,Analyst_8776243,ILMN,Q4 2021,"Feb 1, 2022 AMC","Nov 8, 2021",1.09,"1,100"
Analyst_8776243,Analyst_8776243,AAPL,Q1 2022,"Feb 1, 2022 AMC","Oct 22, 2021 46 days ago",2.4,"132,411"
Analyst_8776243,Analyst_8776243,PYPL,Q4 2021,"Feb 2, 2022 AMC","Nov 15, 2021",1.23,"7,001"
Analyst_8776243,Analyst_8776243,MET,Q4 2021,"Feb 2, 2022 AMC","Oct 27, 2021",2.33,"18,615"
